ResUnitStatus
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
"cove",,10/01/2013,05/02/2014,"031-BARB",11/25/2013,"Occupied No Notice","tc000148",,10/01/2013,,10/01/2013,10/01/2013,,10/01/2013,09/30/2014,,,0,06/03/2014,,
"cove",,09/21/2013,07/24/2014,"031-GNWD",11/25/2013,"Occupied No Notice","t0000270",,09/21/2013,,09/21/2013,09/21/2013,,09/21/2013,09/09/2014,,,0,,,
"cove",,10/22/2013,10/01/2014,"031-SEAD",11/25/2013,"Occupied No Notice","t0000299",,10/22/2013,,10/22/2013,10/22/2013,,10/22/2013,09/30/2014,,,0,,,
"cove",,08/11/2012,10/03/2014,"032-BARB",11/25/2013,"Occupied No Notice","tc000151",,08/07/2013,,08/07/2013,08/11/2012,,08/07/2013,08/02/2014,,,0,10/31/2014,,
"cove",,06/25/2013,03/18/2014,"032-GNWD",11/25/2013,"Occupied No Notice","t0000186",,06/25/2013,,06/25/2013,06/25/2013,,06/25/2013,06/20/2014,,,0,,,
"cove",,04/09/2013,01/20/2014,"033-BARB",11/25/2013,"Occupied No Notice","tc000153",,04/09/2013,,04/09/2013,04/09/2013,,04/09/2013,02/10/2014,,,0,02/20/2014,,
"cove",,08/10/2011,04/12/2014,"033-GNWD",11/25/2013,"Occupied No Notice","tc000154",,08/01/2013,,08/01/2013,08/10/2011,,08/01/2013,07/27/2014,,,0,05/17/2014,,
"cove",,04/01/2006,03/29/2014,"034-BARB",11/25/2013,"Occupied No Notice","tc000155",,06/27/2013,,06/27/2013,04/01/2006,,06/27/2013,01/16/2014,,,0,04/29/2014,,
"cove",,08/09/2011,03/22/2014,"034-GNWD",11/25/2013,"Occupied No Notice","t0000175",,11/15/2013,,11/15/2013,08/09/2011,,11/15/2013,11/05/2014,,,0,,,
"cove",,03/17/2011,11/01/2014,"035-BARB",11/25/2013,"Occupied No Notice","t0007186",,08/19/2013,,08/19/2013,03/17/2011,,08/19/2013,04/30/2014,,,0,,,
"lark",,09/25/2013,10/03/2013,"190-2116",09/25/2013,"Vacant Rented Not Ready","t0007247",,09/25/2013,09/25/2013,,10/05/2013,,10/05/2013,10/04/2014,,,0,07/15/2013,,
"lark",,09/25/2013,09/25/2013,"160-2130",09/25/2013,"Vacant Unrented Not Ready","tn136815",,07/29/2012,,07/29/2012,08/19/2012,08/30/2013,08/19/2012,08/18/2013,07/30/2013,08/30/2013,0,08/30/2013,08/30/2013,
"lark",,09/25/2013,10/12/2013,"300-0308",09/25/2013,"Notice Rented","tn146715",,09/22/2013,,,10/19/2013,,10/19/2013,10/18/2014,,,0,10/13/2013,10/13/2013,
"lark",,09/25/2013,09/25/2013,"300-0119",09/25/2013,"Notice Rented","t0000004",,09/25/2013,09/25/2013,,10/15/2013,,10/15/2013,04/14/2014,,,0,09/30/2013,,
"lark",,09/25/2013,09/30/2013,"130-0151",09/25/2013,"Vacant Rented Not Ready","t0000005",,09/25/2013,09/25/2013,,10/06/2013,,10/06/2013,10/05/2014,,,0,09/16/2013,,
"lark",,09/24/2013,09/30/2013,"300-0125",09/26/2013,"Vacant Unrented Not Ready","tn139165",,09/21/2012,,09/21/2012,10/02/2012,09/24/2013,10/01/2012,09/30/2013,09/04/2013,09/24/2013,0,09/24/2013,09/24/2013,
"lark",,09/26/2013,10/24/2013,"230-0165",09/26/2013,"Notice Unrented","tn142162",,02/18/2013,,02/18/2013,03/01/2013,10/24/2013,03/01/2013,02/28/2014,09/26/2013,10/24/2013,0,10/24/2013,10/24/2013,
"lark",,09/26/2013,10/14/2013,"210-2205",09/26/2013,"Notice Unrented","tn125920",,10/15/2011,,10/15/2011,10/29/2011,10/27/2013,10/29/2012,10/28/2013,09/26/2013,10/27/2013,0,10/27/2013,10/27/2013,
"lark",,09/21/2013,09/21/2013,"190-2218",09/26/2013,"Vacant Rented Not Ready","t0000006",,09/21/2013,09/21/2013,,09/21/2013,,09/21/2013,09/20/2014,,,0,08/31/2013,,
"lark",,09/21/2013,08/20/2014,"190-2218",09/26/2013,"Occupied No Notice","t0000006",,09/21/2013,09/21/2013,09/21/2013,09/21/2013,,09/21/2013,09/20/2014,,,-1,09/20/2014,,
"lark",,09/26/2013,09/26/2013,"300-0119",09/26/2013,"Notice Unrented","tn123304",,08/07/2011,,08/07/2011,08/18/2011,09/29/2013,08/18/2012,08/17/2013,08/04/2013,09/30/2013,0,09/29/2013,09/29/2013,
"lark",,09/26/2013,09/26/2013,"130-0152",09/26/2013,"Vacant Rented Not Ready","t0000004",,09/25/2013,09/25/2013,,10/15/2013,,10/15/2013,04/14/2014,,,0,08/16/2013,,
"lark",,09/26/2013,09/26/2013,"130-0152",09/26/2013,"Vacant Unrented Not Ready",,,09/25/2013,09/25/2013,,,,,,,08/16/2013,0,08/16/2013,08/16/2013,
"lark",,09/26/2013,09/28/2013,"300-0119",09/26/2013,"Notice Rented","t0000004",,09/25/2013,09/25/2013,,10/15/2013,,10/15/2013,04/14/2014,,,0,09/30/2013,09/30/2013,
"lark",,09/26/2013,09/30/2013,"160-2130",09/26/2013,"Vacant Rented Not Ready","t0000007",,09/26/2013,09/26/2013,,10/01/2013,,10/01/2013,09/30/2014,,,0,08/30/2013,08/30/2013,
"lark",,09/26/2013,09/26/2013,"160-2235",09/26/2013,"Vacant Unrented Not Ready","tn142278",,02/24/2013,,02/24/2013,03/01/2013,08/31/2013,03/01/2013,02/28/2014,08/03/2013,08/31/2013,0,08/31/2013,08/31/2013,
"lark",,09/24/2013,09/24/2013,"130-0152",09/26/2013,"Vacant Rented Not Ready","t0000008",,09/24/2013,09/24/2013,,09/24/2013,,09/24/2013,09/24/2014,,,0,08/16/2013,08/16/2013,
"lark",,09/24/2013,08/13/2014,"130-0152",09/26/2013,"Occupied No Notice","t0000008",,09/24/2013,09/24/2013,09/24/2013,09/24/2013,,09/24/2013,09/23/2014,,,-1,09/24/2014,08/16/2013,
"lark",,09/26/2013,10/02/2013,"100-0209",09/26/2013,"Vacant Rented Not Ready","t0000009",,10/14/2013,10/14/2013,,10/14/2013,,10/14/2013,10/13/2014,,,0,09/07/2013,,
"lark",,09/27/2013,10/04/2013,"900-0139",09/27/2013,"Vacant Rented Not Ready","t0007417",,09/14/2013,,09/14/2013,10/05/2013,,10/05/2013,10/04/2014,,,0,09/27/2013,09/27/2013,
"lark",,09/27/2013,09/27/2013,"180-2149",09/27/2013,"Notice Rented","t0000011",,09/27/2013,09/27/2013,,10/14/2013,,10/14/2013,04/13/2014,,,0,09/30/2013,,
"lark",,09/28/2013,10/13/2013,"180-2149",09/28/2013,"Vacant Rented Not Ready","t0000011",,09/27/2013,09/27/2013,09/27/2013,10/14/2013,,10/14/2013,04/13/2014,,,0,09/28/2013,09/28/2013,
"lark",,09/28/2013,10/05/2013,"250-0276",09/28/2013,"Vacant Unrented Not Ready","tn142444",,03/03/2013,,03/03/2013,03/23/2013,09/28/2013,03/23/2013,06/22/2013,09/12/2013,09/28/2013,0,09/28/2013,09/28/2013,
"lark",,09/29/2013,09/29/2013,"300-0211",09/29/2013,"Vacant Unrented Not Ready","tl098307",,03/17/2011,,03/17/2011,03/26/2011,09/29/2013,04/01/2013,09/30/2013,09/02/2013,09/29/2013,0,09/29/2013,09/29/2013,
"lark",,09/29/2013,09/29/2013,"100-0104",09/29/2013,"Vacant Unrented Not Ready","tn140108",,11/06/2012,,11/06/2012,12/07/2012,09/29/2013,12/07/2012,12/06/2013,09/01/2013,09/29/2013,0,09/29/2013,09/29/2013,
"lark",,09/29/2013,10/14/2013,"300-0119",09/29/2013,"Vacant Rented Not Ready","t0000004",,09/25/2013,09/25/2013,09/26/2013,10/15/2013,,10/15/2013,04/14/2014,,,0,09/29/2013,09/29/2013,
"lark",,09/28/2013,09/28/2013,"100-0101",09/30/2013,"Vacant Unrented Not Ready","t0812749",,01/26/2011,,01/26/2011,02/01/2011,09/28/2013,02/01/2013,01/31/2014,08/29/2013,09/28/2013,0,09/28/2013,09/28/2013,
"lark",,09/28/2013,03/28/2014,"900-0244",09/30/2013,"Occupied No Notice","t0000184",,09/30/2013,,,09/28/2013,,09/28/2013,09/27/2014,,,-1,,09/17/2013,
"lark",,10/01/2013,03/31/2014,"210-2204",10/01/2013,"Occupied No Notice","tn146567",,09/23/2013,09/23/2013,09/23/2013,10/01/2013,,10/01/2013,09/30/2014,,,-1,04/30/2014,09/09/2013,
"lark",,10/01/2013,10/01/2013,"130-0151",10/01/2013,"Vacant Unrented Not Ready",,,09/25/2013,09/25/2013,,,,,,,09/16/2013,0,09/16/2013,09/16/2013,
"lark",,10/01/2013,10/11/2013,"300-0125",10/01/2013,"Vacant Rented Not Ready","t0000005",,09/25/2013,09/25/2013,,10/12/2013,,10/12/2013,10/11/2014,,,0,09/24/2013,09/24/2013,
"lark",,10/01/2013,10/05/2013,"180-2322",10/02/2013,"Notice Unrented","tn121574",,09/26/2011,,09/26/2011,10/26/2011,11/01/2013,11/01/2012,04/30/2013,10/01/2013,11/01/2013,0,11/01/2013,11/01/2013,
"lark",,10/01/2013,08/31/2014,"160-2130",10/02/2013,"Occupied No Notice","t0000007",,09/26/2013,09/26/2013,09/26/2013,10/01/2013,,10/01/2013,09/30/2014,,,-1,09/30/2014,08/30/2013,
"lark",,10/03/2013,10/03/2013,"100-0209",10/03/2013,"Vacant Unrented Not Ready","tn144088",,06/01/2013,,06/01/2013,06/15/2013,09/07/2013,06/15/2013,06/14/2014,09/01/2013,09/07/2013,0,09/07/2013,09/07/2013,
"cove",,07/16/2009,08/02/2014,"035-GNWD",11/25/2013,"Occupied No Notice","t0000275",,05/09/2013,,05/09/2013,07/16/2009,,05/09/2013,07/09/2014,,,0,,,
"cove",,09/22/2008,12/03/2014,"036-BARB",11/25/2013,"Occupied No Notice","tc000159",,02/03/2013,,02/03/2013,09/22/2008,,02/03/2013,01/29/2014,,,0,12/15/2014,,
"cove",,09/11/2012,02/28/2014,"036-GNWD",11/25/2013,"Occupied No Notice","tc000160",,11/01/2013,,11/01/2013,09/11/2012,,11/01/2013,11/08/2014,,,0,03/01/2014,,
"cove",,04/27/2004,10/21/2014,"037-BARB",11/25/2013,"Occupied No Notice","tc000161",,02/25/2013,,02/25/2013,04/27/2004,,02/25/2013,02/20/2014,,,0,11/04/2014,,
"cove",,02/22/2013,04/20/2014,"037-GNWD",11/25/2013,"Occupied No Notice","tc000162",,02/22/2013,,02/22/2013,02/22/2013,,02/22/2013,12/19/2013,,,0,05/03/2014,,
"cove",,04/10/2011,01/20/2015,"038-BARB",11/25/2013,"Occupied No Notice","tc000163",,04/06/2013,,04/06/2013,04/10/2011,,04/06/2013,04/01/2014,,,0,01/25/2015,,
"cove",,01/05/2012,11/21/2013,"038-GNWD",11/25/2013,"Occupied No Notice","tc000164",,12/31/2012,,12/31/2012,01/05/2012,,12/31/2012,12/26/2013,,,0,12/26/2013,,
"cove",,02/01/2005,06/04/2014,"039-BARB",11/25/2013,"Occupied No Notice","tc000165",,01/27/2013,,01/27/2013,02/01/2005,,01/27/2013,01/22/2014,,,0,07/18/2014,,
"cove",,10/03/2012,03/17/2014,"039-GNWD",11/25/2013,"Occupied No Notice","tc000166",,09/29/2013,,09/29/2013,10/03/2012,,09/29/2013,09/30/2014,,,0,04/20/2014,,
"cove",,09/21/2013,10/31/2013,"040-BARB",11/25/2013,"Occupied No Notice","tc000167",,09/21/2013,,09/21/2013,09/21/2013,,09/21/2013,12/21/2013,,,0,,,
"cove",,11/01/2013,12/19/2013,"040-BARB",11/25/2013,"Notice Unrented","tc000167",,09/21/2013,,09/21/2013,09/21/2013,12/20/2013,09/21/2013,12/21/2013,11/01/2013,12/20/2013,0,12/20/2013,12/20/2013,
"cove",,11/21/2005,07/09/2014,"041-BARB",11/25/2013,"Occupied No Notice","tc000168",,11/26/2012,,11/26/2012,11/21/2005,,11/26/2012,11/21/2013,,,0,07/10/2014,,
"cove",,11/26/2011,02/27/2014,"042-BARB",11/25/2013,"Occupied No Notice","tc000169",,11/26/2012,,11/26/2012,11/26/2011,,11/26/2012,11/21/2013,,,0,03/31/2014,,
"cove",,08/01/2010,11/06/2014,"043-BARB",11/25/2013,"Occupied No Notice","tc000170",,07/18/2013,,07/18/2013,08/01/2010,,07/18/2013,07/13/2014,,,0,12/07/2014,,
"cove",,07/25/2011,02/06/2014,"044-BARB",11/25/2013,"Occupied No Notice","t0000148",,10/14/2013,,10/14/2013,07/25/2011,,10/14/2013,10/09/2014,,,0,,,
"cove",,10/07/2013,09/22/2014,"045-BARB",11/25/2013,"Occupied No Notice","tc000172",,10/07/2013,,10/07/2013,10/07/2013,,10/07/2013,09/24/2014,,,0,10/23/2014,,
"cove",,07/23/2013,03/09/2014,"046-BARB",11/25/2013,"Occupied No Notice","tc000173",,07/23/2013,,07/23/2013,07/23/2013,,07/23/2013,06/22/2014,,,0,03/13/2014,,
"cove",,02/07/2002,03/04/2015,"047-BARB",11/25/2013,"Occupied No Notice","tc000174",,08/16/2013,,08/16/2013,02/07/2002,,08/16/2013,08/11/2014,,,0,03/06/2015,,
"cove",,03/20/2011,08/28/2014,"048-BARB",11/25/2013,"Occupied No Notice","tc000175",,09/15/2013,,09/15/2013,03/20/2011,,09/15/2013,09/29/2014,,,0,09/15/2014,,
"cove",,05/27/2011,01/08/2015,"049-BARB",11/25/2013,"Occupied No Notice","tc000176",,08/02/2013,,08/02/2013,05/27/2011,,08/02/2013,08/04/2014,,,0,01/31/2015,,
"cove",,07/22/2013,09/26/2014,"051-BARB",11/25/2013,"Occupied No Notice","tc000177",,07/22/2013,,07/22/2013,07/22/2013,,07/22/2013,07/31/2014,,,0,10/01/2014,,
"cove",,02/07/2009,12/18/2014,"052-BARB",11/25/2013,"Occupied No Notice","tc000178",,02/25/2013,,02/25/2013,02/07/2009,,02/25/2013,02/20/2014,,,0,01/08/2015,,
"cove",,08/29/2013,02/08/2015,"053-BARB",11/25/2013,"Occupied No Notice","tc000179",,08/29/2013,,08/29/2013,08/29/2013,,08/29/2013,08/31/2014,,,0,02/15/2015,,
"cove",,01/25/2013,03/03/2015,"054-BARB",11/25/2013,"Occupied No Notice","tc000180",,01/25/2013,,01/25/2013,01/25/2013,,01/25/2013,01/24/2014,,,0,03/04/2015,,
"cove",,12/17/2012,01/06/2015,"055-BARB",11/25/2013,"Occupied No Notice","tc000181",,12/17/2012,,12/17/2012,12/17/2012,,12/17/2012,12/12/2013,,,0,01/07/2015,,
"cove",,05/21/2013,02/11/2015,"056-BARB",11/25/2013,"Occupied No Notice","t0007335",,05/21/2013,,05/21/2013,05/21/2013,,05/21/2013,05/06/2014,,,0,02/19/2015,,
"cove",,04/24/2012,01/28/2015,"057-BARB",11/25/2013,"Occupied No Notice","tc000183",,04/19/2013,,04/19/2013,04/24/2012,,04/19/2013,04/14/2014,,,0,03/09/2015,,
"cove",,03/31/2012,09/30/2014,"058-BARB",11/25/2013,"Occupied No Notice","tc000184",,09/25/2013,,09/25/2013,03/31/2012,,09/25/2013,09/30/2014,,,0,10/01/2014,,
"cove",,12/01/2011,02/19/2015,"059-BARB",11/25/2013,"Occupied No Notice","tc000185",,11/26/2012,,11/26/2012,12/01/2011,,11/26/2012,11/21/2013,,,0,02/28/2015,,
"cove",,02/15/2011,07/10/2014,"060-BARB",11/25/2013,"Occupied No Notice","tc000186",,02/25/2013,,02/25/2013,02/15/2011,,02/25/2013,02/20/2014,,,0,08/12/2014,,
"cove",,06/18/2010,06/30/2014,"061-BARB",11/25/2013,"Occupied No Notice","tc000187",,06/09/2013,,06/09/2013,06/18/2010,,06/09/2013,06/04/2014,,,0,07/31/2014,,
"cove",,02/28/2013,05/01/2014,"062-BARB",11/25/2013,"Occupied No Notice","tc000188",,02/28/2013,,02/28/2013,02/28/2013,,02/28/2013,02/28/2014,,,0,06/02/2014,,
"cove",,08/08/2012,06/06/2014,"063-BARB",11/25/2013,"Occupied No Notice","tc000189",,08/04/2013,,08/04/2013,08/08/2012,,08/04/2013,07/30/2014,,,0,07/08/2014,,
"cove",,06/14/2013,04/26/2015,"064-BARB",11/25/2013,"Occupied No Notice","tc000190",,06/14/2013,,06/14/2013,06/14/2013,,06/14/2013,06/30/2014,,,0,05/09/2015,,
"lark",,02/19/2014,03/19/2014,"130-0313",02/20/2014,"Notice Unrented","tn144089",,05/19/2013,,05/19/2013,06/05/2013,03/20/2014,06/05/2013,06/04/2014,02/19/2014,03/20/2014,0,03/20/2014,03/20/2014,
"lark",,02/19/2014,03/21/2014,"250-0170",02/20/2014,"Notice Unrented","tn142476",,03/07/2013,,03/07/2013,03/23/2013,03/22/2014,03/23/2013,03/22/2014,02/19/2014,03/22/2014,0,03/22/2014,03/22/2014,
"cove",,02/17/2014,03/05/2014,"007-SALT",02/20/2014,"Notice Unrented","tc000032",,03/04/2013,,03/04/2013,03/08/2011,03/06/2014,03/04/2013,02/27/2014,02/17/2014,03/07/2014,0,03/06/2014,03/06/2014,
"cove",,02/20/2014,02/20/2014,"026-SALT",02/20/2014,"Vacant Unrented Not Ready","tc000132",,11/01/2012,,11/01/2012,12/06/2010,02/18/2014,11/01/2012,10/27/2013,12/29/2013,02/18/2014,0,02/18/2014,02/18/2014,
"lark",,02/21/2014,02/21/2014,"180-2249",02/21/2014,"Vacant Rented Ready","t0000154",,02/21/2014,02/21/2014,,02/21/2014,,02/21/2014,02/20/2015,,,1,02/07/2014,02/07/2014,
"lark",,02/21/2014,02/21/2014,"180-2249",02/21/2014,"Vacant Unrented Ready","tn127655",,12/04/2011,,12/04/2011,01/16/2012,01/15/2013,01/16/2012,01/31/2013,01/02/2013,02/07/2014,1,02/07/2014,02/07/2014,
